file,split,issue,detail
rbfcorr_img0_jpg.rf.4ad31c92d2e018fb28ca0289f9a50f77.jpg,train,tiny_bbox,class=rust area=0.000695
rbfcorr_img0_jpg.rf.86aeb054ffc33219c613fe26bd900836.jpg,train,tiny_bbox,class=rust area=0.000410
rbfcorr_img0_jpg.rf.86aeb054ffc33219c613fe26bd900836.jpg,train,tiny_bbox,class=rust area=0.000577
rbfcorr_img0_jpg.rf.f1d4d13b7b0abdf60db10b47e11904d0.jpg,train,tiny_bbox,class=rust area=0.000458
rbfcorr_img0_jpg.rf.f1d4d13b7b0abdf60db10b47e11904d0.jpg,train,tiny_bbox,class=rust area=0.000652
rbfcorr_img102_jpg.rf.000cca21cb7e3dd91012df1537c5458c.jpg,train,tiny_bbox,class=rust area=0.000757
rbfcorr_img103_jpg.rf.b85069d57e21c33af4b38697dfb79dfb.jpg,train,huge_bbox,class=rust area=0.9985
rbfcorr_img103_jpg.rf.bbae9d53e10ddcb12de8ab2781c67ff3.jpg,train,huge_bbox,class=rust area=0.9969
rbfcorr_img106_jpg.rf.76aac4f29598b37dd5e5eacd3597f6b9.jpg,train,tiny_bbox,class=rust area=0.000874
rbfcorr_img106_jpg.rf.92284161856ff4c4192f47997b41073f.jpg,train,tiny_bbox,class=rust area=0.000840
rbfcorr_img106_jpg.rf.ae553f81d15d6e0508606c562338aba6.jpg,train,tiny_bbox,class=rust area=0.000800
rbfcorr_img107_jpg.rf.5de9077391ad28a69ccc0e27e899f5a3.jpg,train,tiny_bbox,class=rust area=0.000731
rbfcorr_img111_jpg.rf.8241019007e2e143dbf119b2cf7cb3ea.jpg,train,tiny_bbox,class=rust area=0.000537
rbfcorr_img111_jpg.rf.8241019007e2e143dbf119b2cf7cb3ea.jpg,train,tiny_bbox,class=rust area=0.000677
rbfcorr_img111_jpg.rf.8241019007e2e143dbf119b2cf7cb3ea.jpg,train,tiny_bbox,class=rust area=0.000635
rbfcorr_img111_jpg.rf.8241019007e2e143dbf119b2cf7cb3ea.jpg,train,tiny_bbox,class=rust area=0.000708
rbfcorr_img111_jpg.rf.8241019007e2e143dbf119b2cf7cb3ea.jpg,train,tiny_bbox,class=rust area=0.000729
rbfcorr_img111_jpg.rf.8241019007e2e143dbf119b2cf7cb3ea.jpg,train,tiny_bbox,class=rust area=0.000744
rbfcorr_img111_jpg.rf.8241019007e2e143dbf119b2cf7cb3ea.jpg,train,tiny_bbox,class=rust area=0.000702
rbfcorr_img111_jpg.rf.8241019007e2e143dbf119b2cf7cb3ea.jpg,train,tiny_bbox,class=rust area=0.000920
rbfcorr_img111_jpg.rf.be68bf3da50d4bc4c3d36721f8376620.jpg,train,tiny_bbox,class=rust area=0.000485
rbfcorr_img111_jpg.rf.be68bf3da50d4bc4c3d36721f8376620.jpg,train,tiny_bbox,class=rust area=0.000654
rbfcorr_img111_jpg.rf.be68bf3da50d4bc4c3d36721f8376620.jpg,train,tiny_bbox,class=rust area=0.000612
rbfcorr_img111_jpg.rf.be68bf3da50d4bc4c3d36721f8376620.jpg,train,tiny_bbox,class=rust area=0.000672
rbfcorr_img111_jpg.rf.be68bf3da50d4bc4c3d36721f8376620.jpg,train,tiny_bbox,class=rust area=0.000677
rbfcorr_img111_jpg.rf.be68bf3da50d4bc4c3d36721f8376620.jpg,train,tiny_bbox,class=rust area=0.000676
rbfcorr_img111_jpg.rf.be68bf3da50d4bc4c3d36721f8376620.jpg,train,tiny_bbox,class=rust area=0.000708
rbfcorr_img111_jpg.rf.be68bf3da50d4bc4c3d36721f8376620.jpg,train,tiny_bbox,class=rust area=0.000933
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000427
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000996
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000668
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000561
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000627
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000643
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000664
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000712
rbfcorr_img111_jpg.rf.f7c78f081a86e484d4391b3fee166aa7.jpg,train,tiny_bbox,class=rust area=0.000961
rbfcorr_img115_jpg.rf.0ae73a372d67b03a612e8b1e1998c46c.jpg,train,tiny_bbox,class=rust area=0.000055
rbfcorr_img115_jpg.rf.63ad7e8233ce161d09142181b8eed32b.jpg,train,tiny_bbox,class=rust area=0.000058
rbfcorr_img115_jpg.rf.a16cd9d7740425b398d51f4a1d371ab2.jpg,train,tiny_bbox,class=rust area=0.000060
rbfcorr_img119_jpg.rf.1a1493b839a15ccecd0184a9e7944b25.jpg,train,tiny_bbox,class=rust area=0.000821
rbfcorr_img119_jpg.rf.46461363e56e882d0b29b3db7b5743cb.jpg,train,tiny_bbox,class=rust area=0.000845
rbfcorr_img119_jpg.rf.90b7514cd69bb437dd396228d1abe51d.jpg,train,tiny_bbox,class=rust area=0.000831
rbfcorr_img122_jpg.rf.0bb1f3cbef65122b9898156876dc826d.jpg,train,huge_bbox,class=rust area=0.9636
rbfcorr_img122_jpg.rf.75376aa3efe3a24573790a954ed990e1.jpg,train,huge_bbox,class=rust area=0.9952
rbfcorr_img122_jpg.rf.91169b60985db0f364e7dd95036ce383.jpg,train,huge_bbox,class=rust area=0.9597
rbfcorr_img124_jpg.rf.33311b3fc5f6d95d264c8bae56f2a84a.jpg,train,huge_bbox,class=rust area=0.9970
rbfcorr_img124_jpg.rf.ce3e7ac4db3f4da4caac68b22288fcf2.jpg,train,huge_bbox,class=rust area=0.9970
rbfcorr_img124_jpg.rf.dfcaddd71ded3612c39524677516aefc.jpg,train,huge_bbox,class=rust area=0.9977
rbfcorr_img135_jpg.rf.6f0763a9c339a0c6567cc0f55cdeb1e9.jpg,train,tiny_bbox,class=rust area=0.000383
rbfcorr_img135_jpg.rf.6f0763a9c339a0c6567cc0f55cdeb1e9.jpg,train,tiny_bbox,class=rust area=0.000958
rbfcorr_img135_jpg.rf.9c80634b7c07cbfec40a048743947a46.jpg,train,tiny_bbox,class=rust area=0.000383
rbfcorr_img135_jpg.rf.9c80634b7c07cbfec40a048743947a46.jpg,train,tiny_bbox,class=rust area=0.000958
rbfcorr_img135_jpg.rf.d4167eabf69dfc66d13c4538159143a8.jpg,train,tiny_bbox,class=rust area=0.000400
rbfcorr_img135_jpg.rf.d4167eabf69dfc66d13c4538159143a8.jpg,train,tiny_bbox,class=rust area=0.000995
rbfcorr_img136_jpg.rf.364415a5df3c0f2e2d45ce913f6f6f9d.jpg,train,tiny_bbox,class=rust area=0.000966
rbfcorr_img136_jpg.rf.a17ec3090ad1c94fd649a8145191a597.jpg,train,tiny_bbox,class=rust area=0.000980
rbfcorr_img136_jpg.rf.a17ec3090ad1c94fd649a8145191a597.jpg,train,tiny_bbox,class=rust area=0.000894
rbfcorr_img136_jpg.rf.b6ef496abba2c288f146897f2b98970c.jpg,train,tiny_bbox,class=rust area=0.000999
rbfcorr_img13_jpg.rf.4796f656131e35db4e6a771d78f9b2f3.jpg,train,tiny_bbox,class=rust area=0.000362
rbfcorr_img13_jpg.rf.4796f656131e35db4e6a771d78f9b2f3.jpg,train,tiny_bbox,class=rust area=0.000455
rbfcorr_img13_jpg.rf.4796f656131e35db4e6a771d78f9b2f3.jpg,train,tiny_bbox,class=rust area=0.000882
rbfcorr_img13_jpg.rf.4ed5d70c7412893508166ff2ed538be9.jpg,train,tiny_bbox,class=rust area=0.000620
rbfcorr_img13_jpg.rf.4ed5d70c7412893508166ff2ed538be9.jpg,train,tiny_bbox,class=rust area=0.000774
rbfcorr_img13_jpg.rf.7d5c54ee280eb1182397d5ed86bfd9fb.jpg,train,tiny_bbox,class=rust area=0.000598
rbfcorr_img13_jpg.rf.7d5c54ee280eb1182397d5ed86bfd9fb.jpg,train,tiny_bbox,class=rust area=0.000741
rbfcorr_img141_jpg.rf.38880d6a40fd4f1edac79474ff7ecacc.jpg,train,tiny_bbox,class=rust area=0.000511
rbfcorr_img141_jpg.rf.4718053381e93ce328ee5be8c622a8be.jpg,train,tiny_bbox,class=rust area=0.000426
rbfcorr_img141_jpg.rf.b98306f288b390b2c09d8193831bc426.jpg,train,tiny_bbox,class=rust area=0.000373
rbfcorr_img155_jpg.rf.57e29f44f27e9609446494d9e3226e0c.jpg,train,tiny_bbox,class=rust area=0.000680
rbfcorr_img155_jpg.rf.57e29f44f27e9609446494d9e3226e0c.jpg,train,tiny_bbox,class=rust area=0.000306
rbfcorr_img155_jpg.rf.57e29f44f27e9609446494d9e3226e0c.jpg,train,tiny_bbox,class=rust area=0.000710
rbfcorr_img155_jpg.rf.57e29f44f27e9609446494d9e3226e0c.jpg,train,tiny_bbox,class=rust area=0.000509
rbfcorr_img155_jpg.rf.57e29f44f27e9609446494d9e3226e0c.jpg,train,tiny_bbox,class=rust area=0.000480
rbfcorr_img155_jpg.rf.57e29f44f27e9609446494d9e3226e0c.jpg,train,tiny_bbox,class=rust area=0.000400
rbfcorr_img155_jpg.rf.57e29f44f27e9609446494d9e3226e0c.jpg,train,tiny_bbox,class=rust area=0.000320
rbfcorr_img155_jpg.rf.b8643def996470802282fbb6c61ea172.jpg,train,tiny_bbox,class=rust area=0.000837
rbfcorr_img155_jpg.rf.b8643def996470802282fbb6c61ea172.jpg,train,tiny_bbox,class=rust area=0.000378
rbfcorr_img155_jpg.rf.b8643def996470802282fbb6c61ea172.jpg,train,tiny_bbox,class=rust area=0.000763
rbfcorr_img155_jpg.rf.b8643def996470802282fbb6c61ea172.jpg,train,tiny_bbox,class=rust area=0.000595
rbfcorr_img155_jpg.rf.b8643def996470802282fbb6c61ea172.jpg,train,tiny_bbox,class=rust area=0.000413
rbfcorr_img155_jpg.rf.b8643def996470802282fbb6c61ea172.jpg,train,tiny_bbox,class=rust area=0.000338
rbfcorr_img155_jpg.rf.b8643def996470802282fbb6c61ea172.jpg,train,tiny_bbox,class=rust area=0.000329
rbfcorr_img155_jpg.rf.b8643def996470802282fbb6c61ea172.jpg,train,tiny_bbox,class=rust area=0.000936
rbfcorr_img155_jpg.rf.fac03fc26b50ff632de5e1eaf5e95f98.jpg,train,tiny_bbox,class=rust area=0.000567
rbfcorr_img155_jpg.rf.fac03fc26b50ff632de5e1eaf5e95f98.jpg,train,tiny_bbox,class=rust area=0.000361
rbfcorr_img155_jpg.rf.fac03fc26b50ff632de5e1eaf5e95f98.jpg,train,tiny_bbox,class=rust area=0.000823
rbfcorr_img155_jpg.rf.fac03fc26b50ff632de5e1eaf5e95f98.jpg,train,tiny_bbox,class=rust area=0.000459
rbfcorr_img155_jpg.rf.fac03fc26b50ff632de5e1eaf5e95f98.jpg,train,tiny_bbox,class=rust area=0.000531
rbfcorr_img155_jpg.rf.fac03fc26b50ff632de5e1eaf5e95f98.jpg,train,tiny_bbox,class=rust area=0.000467
rbfcorr_img155_jpg.rf.fac03fc26b50ff632de5e1eaf5e95f98.jpg,train,tiny_bbox,class=rust area=0.000343
rbfcorr_img157_jpg.rf.22d502bc3366fd77f7e3363c71f898fd.jpg,train,tiny_bbox,class=rust area=0.000810
rbfcorr_img157_jpg.rf.b72eb97e4601d139ba23176e671f828d.jpg,train,tiny_bbox,class=rust area=0.000644
rbfcorr_img157_jpg.rf.c3be10e2d4abfb94c59b4bade5f9c7ca.jpg,train,tiny_bbox,class=rust area=0.000412
rbfcorr_img158_jpg.rf.470c4560ba613c27e1ad9bb84681d2f8.jpg,train,tiny_bbox,class=rust area=0.000224
rbfcorr_img158_jpg.rf.66e8991718afd62a0096f73f18e97e3a.jpg,train,tiny_bbox,class=rust area=0.000226
rbfcorr_img158_jpg.rf.f2bf81071d6e676a0a89dfd637a39a01.jpg,train,tiny_bbox,class=rust area=0.000227
rbfcorr_img168_jpg.rf.84fa789f3f7404eca2918d3e10ab0d79.jpg,train,tiny_bbox,class=rust area=0.000772
rbfcorr_img168_jpg.rf.94a2082bdd692a4149174560a056e9bc.jpg,train,tiny_bbox,class=rust area=0.000983
rbfcorr_img177_jpg.rf.29b9edbcbce38dc3015b5fa46036f427.jpg,train,tiny_bbox,class=rust area=0.000850
rbfcorr_img177_jpg.rf.29b9edbcbce38dc3015b5fa46036f427.jpg,train,tiny_bbox,class=rust area=0.000578
rbfcorr_img177_jpg.rf.29b9edbcbce38dc3015b5fa46036f427.jpg,train,tiny_bbox,class=rust area=0.000667
rbfcorr_img177_jpg.rf.300ff8f6e2c6161439a02541f856ffa4.jpg,train,tiny_bbox,class=rust area=0.000902
rbfcorr_img177_jpg.rf.300ff8f6e2c6161439a02541f856ffa4.jpg,train,tiny_bbox,class=rust area=0.000417
rbfcorr_img177_jpg.rf.300ff8f6e2c6161439a02541f856ffa4.jpg,train,tiny_bbox,class=rust area=0.000970
rbfcorr_img177_jpg.rf.300ff8f6e2c6161439a02541f856ffa4.jpg,train,tiny_bbox,class=rust area=0.000750
rbfcorr_img177_jpg.rf.ec734a4efb342191b29e8cb0677a2bd5.jpg,train,tiny_bbox,class=rust area=0.000841
rbfcorr_img177_jpg.rf.ec734a4efb342191b29e8cb0677a2bd5.jpg,train,tiny_bbox,class=rust area=0.000648
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000852
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000365
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000309
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000807
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000527
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000845
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000839
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000505
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000599
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000691
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000922
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000605
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000652
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000631
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000439
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000955
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000626
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000960
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000960
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000444
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,tiny_bbox,class=rust area=0.000835
rbfcorr_img181_jpg.rf.884ea61e1d6437712670dcf5cf0827f3.jpg,train,too_many_labels,count=73
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000884
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000422
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000320
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000866
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000556
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000862
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000947
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000576
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000650
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000703
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000617
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000742
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000658
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000483
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000757
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000351
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000919
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000584
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000379
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,tiny_bbox,class=rust area=0.000853
rbfcorr_img181_jpg.rf.8c3bf13a2fc13ee82e927fc096f5576d.jpg,train,too_many_labels,count=71
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000840
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000362
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000309
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000793
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000536
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000849
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000864
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000500
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000598
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000698
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000956
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000611
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000628
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000638
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000440
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000929
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000658
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000965
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000943
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000431
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,tiny_bbox,class=rust area=0.000804
rbfcorr_img181_jpg.rf.f956508d1ddcca245d7f86e2c56bc44f.jpg,train,too_many_labels,count=73
rbfcorr_img185_jpg.rf.04d3d90d8f9fbaf29b7cd0159da0ae94.jpg,train,huge_bbox,class=rust area=1.0000
rbfcorr_img185_jpg.rf.b7153ed1d03109911d1e7e2f7fe16c11.jpg,train,huge_bbox,class=rust area=0.9961
rbfcorr_img185_jpg.rf.d4a8ee8b260d100df3669b33e42d87a2.jpg,train,huge_bbox,class=rust area=1.0000
rbfcorr_img188_jpg.rf.adfb4b855743c3ac591b52459ad196cc.jpg,train,huge_bbox,class=rust area=0.8120
rbfcorr_img191_jpg.rf.1069f3cc2f2f8aab5d17d1cf557bd905.jpg,train,tiny_bbox,class=rust area=0.000647
rbfcorr_img191_jpg.rf.1ebadc76f20406d5114a935d9554018a.jpg,train,tiny_bbox,class=rust area=0.000647
rbfcorr_img191_jpg.rf.ece29255428f12569afaa78291dee5c7.jpg,train,tiny_bbox,class=rust area=0.000598
rbfcorr_img192_jpg.rf.541de24e2f29e864e081041429dabf8a.jpg,train,tiny_bbox,class=rust area=0.000407
rbfcorr_img192_jpg.rf.541de24e2f29e864e081041429dabf8a.jpg,train,tiny_bbox,class=rust area=0.000865
rbfcorr_img192_jpg.rf.56ffd763627ef103f0b7d8130da9eda6.jpg,train,tiny_bbox,class=rust area=0.000412
rbfcorr_img192_jpg.rf.56ffd763627ef103f0b7d8130da9eda6.jpg,train,tiny_bbox,class=rust area=0.000921
rbfcorr_img192_jpg.rf.f8970922328bc81f31a20dd08bb9d415.jpg,train,tiny_bbox,class=rust area=0.000424
rbfcorr_img192_jpg.rf.f8970922328bc81f31a20dd08bb9d415.jpg,train,tiny_bbox,class=rust area=0.000860
rbfcorr_img193_jpg.rf.64f00f0568d787e090c9d9a864dcbe9e.jpg,train,huge_bbox,class=rust area=0.8388
rbfcorr_img193_jpg.rf.66aff285599f5e994301de5366ea5f1e.jpg,train,huge_bbox,class=rust area=0.8508
rbfcorr_img193_jpg.rf.a496af128b1718925c38de9368c82745.jpg,train,huge_bbox,class=rust area=0.8404
rbfcorr_img195_jpg.rf.2c2b1f08de6c0c2924b579552ce7946a.jpg,train,tiny_bbox,class=rust area=0.000274
rbfcorr_img195_jpg.rf.849a600cea82248df4511a2612befb86.jpg,train,tiny_bbox,class=rust area=0.000206
rbfcorr_img195_jpg.rf.849a600cea82248df4511a2612befb86.jpg,train,tiny_bbox,class=rust area=0.000890
rbfcorr_img195_jpg.rf.a1c8d206ca7f953fb64843084b7e2824.jpg,train,tiny_bbox,class=rust area=0.000509
rbfcorr_img1_jpg.rf.a716d06ce564c2c7223eec67567b65c1.jpg,train,tiny_bbox,class=rust area=0.000395
rbfcorr_img1_jpg.rf.a716d06ce564c2c7223eec67567b65c1.jpg,train,tiny_bbox,class=rust area=0.000453
rbfcorr_img1_jpg.rf.a716d06ce564c2c7223eec67567b65c1.jpg,train,tiny_bbox,class=rust area=0.000692
rbfcorr_img1_jpg.rf.a716d06ce564c2c7223eec67567b65c1.jpg,train,tiny_bbox,class=rust area=0.000342
rbfcorr_img1_jpg.rf.a716d06ce564c2c7223eec67567b65c1.jpg,train,tiny_bbox,class=rust area=0.000449
rbfcorr_img1_jpg.rf.c8ab955f3401aa411a46293197028181.jpg,train,tiny_bbox,class=rust area=0.000368
rbfcorr_img1_jpg.rf.c8ab955f3401aa411a46293197028181.jpg,train,tiny_bbox,class=rust area=0.000507
rbfcorr_img1_jpg.rf.c8ab955f3401aa411a46293197028181.jpg,train,tiny_bbox,class=rust area=0.000726
rbfcorr_img1_jpg.rf.c8ab955f3401aa411a46293197028181.jpg,train,tiny_bbox,class=rust area=0.000357
rbfcorr_img1_jpg.rf.c8ab955f3401aa411a46293197028181.jpg,train,tiny_bbox,class=rust area=0.000548
rbfcorr_img1_jpg.rf.f2f3e04a02614fdae712b4570612d493.jpg,train,tiny_bbox,class=rust area=0.000412
rbfcorr_img1_jpg.rf.f2f3e04a02614fdae712b4570612d493.jpg,train,tiny_bbox,class=rust area=0.000456
rbfcorr_img1_jpg.rf.f2f3e04a02614fdae712b4570612d493.jpg,train,tiny_bbox,class=rust area=0.000710
rbfcorr_img1_jpg.rf.f2f3e04a02614fdae712b4570612d493.jpg,train,tiny_bbox,class=rust area=0.000362
rbfcorr_img1_jpg.rf.f2f3e04a02614fdae712b4570612d493.jpg,train,tiny_bbox,class=rust area=0.000420
rbfcorr_img207_jpg.rf.049135f502bf0ad03ad97c6f9b6eb3de.jpg,train,tiny_bbox,class=rust area=0.000177
rbfcorr_img207_jpg.rf.049135f502bf0ad03ad97c6f9b6eb3de.jpg,train,tiny_bbox,class=rust area=0.000785
rbfcorr_img207_jpg.rf.049135f502bf0ad03ad97c6f9b6eb3de.jpg,train,tiny_bbox,class=rust area=0.000681
rbfcorr_img207_jpg.rf.049135f502bf0ad03ad97c6f9b6eb3de.jpg,train,tiny_bbox,class=rust area=0.000901
rbfcorr_img207_jpg.rf.049135f502bf0ad03ad97c6f9b6eb3de.jpg,train,tiny_bbox,class=rust area=0.000921
rbfcorr_img207_jpg.rf.2e872d70f631661040860e8d6f76b106.jpg,train,tiny_bbox,class=rust area=0.000176
rbfcorr_img207_jpg.rf.2e872d70f631661040860e8d6f76b106.jpg,train,tiny_bbox,class=rust area=0.000152
rbfcorr_img207_jpg.rf.2e872d70f631661040860e8d6f76b106.jpg,train,tiny_bbox,class=rust area=0.000681
rbfcorr_img207_jpg.rf.2e872d70f631661040860e8d6f76b106.jpg,train,tiny_bbox,class=rust area=0.000828
rbfcorr_img207_jpg.rf.2e872d70f631661040860e8d6f76b106.jpg,train,tiny_bbox,class=rust area=0.000906
rbfcorr_img207_jpg.rf.deee42d46465989a362dee39118cf9ed.jpg,train,tiny_bbox,class=rust area=0.000197
